timestamp,precipitation (mm),relativehumidity AVG (-),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius),label
2022-10-23 20:00,0.0,0.8797777777777779,21.73611111111111,22.0,21.46666666666667,-1
2022-10-23 21:00,0.0,0.8627222222222222,21.450000000000003,21.7,21.133333333333333,-1
2022-10-23 22:00,0.0,0.8881388888888888,20.86111111111111,21.033333333333335,20.533333333333335,-1
2022-10-23 23:00,0.0,0.917472222222222,20.316666666666663,20.7,19.966666666666665,-1
2022-10-24 00:00,0.0,0.9196666666666664,20.14444444444445,20.433333333333337,19.966666666666665,-1
2022-10-24 01:00,0.0,0.9173333333333332,19.93611111111111,20.166666666666668,19.63333333333333,-1
2022-10-24 02:00,0.0,0.9147777777777778,19.70277777777778,19.966666666666665,19.533333333333335,-1
2022-10-24 03:00,0.0,0.9130277777777778,19.697222222222223,19.966666666666665,19.433333333333337,-1
2022-10-24 04:00,0.0,0.9197222222222224,20.50833333333333,21.566666666666663,19.933333333333337,-1
2022-10-24 05:00,0.0,0.9033333333333334,22.372222222222224,23.066666666666663,21.933333333333337,-1
2022-10-24 06:00,0.0,0.8551666666666667,24.194444444444446,25.1,23.3,-1
2022-10-24 07:00,0.0,0.7657222222222222,26.149999999999995,26.96666666666667,25.266666666666666,-1
2022-10-24 08:00,0.0,0.6777777777777777,27.61111111111111,28.633333333333336,26.666666666666668,-1
2022-10-24 09:00,0.0,0.6369166666666667,28.438888888888897,28.9,28.1,-1
2022-10-24 10:00,0.0,0.6236666666666665,28.761111111111116,29.266666666666666,28.333333333333332,-1
2022-10-24 11:00,0.0,0.6040555555555555,29.05277777777778,29.566666666666663,28.466666666666665,-1
2022-10-24 12:00,0.0,0.6078333333333332,28.76388888888889,29.166666666666668,28.333333333333332,-1
2022-10-24 13:00,0.0,0.5980555555555555,28.727777777777774,29.100000000000005,28.399999999999995,-1
2022-10-24 14:00,0.0,0.5812222222222222,28.213888888888885,28.76666666666667,27.5,-1
2022-10-24 15:00,0.0,0.6393888888888889,26.49166666666667,27.4,25.53333333333333,-1
2022-10-24 16:00,0.0,0.7115,24.647222222222226,25.366666666666664,24.0,-1
2022-10-24 17:00,0.0,0.7533333333333333,23.566666666666663,23.866666666666664,23.2,-1
2022-10-24 18:00,0.0,0.752138888888889,23.21111111111111,23.566666666666663,22.76666666666667,-1
2022-10-24 19:00,0.0,0.7686666666666667,22.74444444444445,23.1,22.433333333333337,-1
2022-10-24 20:00,0.0,0.7907777777777777,22.272222222222226,22.53333333333333,21.933333333333337,-1
2022-10-24 21:00,0.0,0.7991388888888888,21.816666666666663,22.066666666666663,21.566666666666663,-1
2022-10-24 22:00,0.0,0.8151666666666667,21.580555555555552,21.9,21.333333333333332,-1
2022-10-24 23:00,0.0,0.8204166666666667,21.166666666666668,21.4,20.833333333333332,-1
2022-10-25 00:00,0.0,0.8327222222222223,20.825000000000003,21.1,20.533333333333335,-1
2022-10-25 01:00,0.0,0.8285,20.697222222222223,20.933333333333337,20.366666666666667,-1
2022-10-25 02:00,0.0,0.8190277777777776,20.955555555555556,21.3,20.73333333333333,-1
2022-10-25 03:00,0.0,0.8190833333333334,21.174999999999997,21.4,20.9,-1
2022-10-25 04:00,0.0,0.8215833333333334,21.78333333333333,22.833333333333332,21.066666666666663,-1
2022-10-25 05:00,0.0,0.7837500000000001,24.222222222222225,25.166666666666668,23.166666666666668,-1
2022-10-25 06:00,0.0,0.7449166666666667,25.961111111111112,26.766666666666666,25.3,-1
2022-10-25 07:00,0.0,0.6514722222222222,27.969444444444445,28.933333333333337,26.899999999999995,-1
2022-10-25 08:00,0.0,0.5748333333333333,29.21944444444445,29.933333333333337,28.633333333333336,-1
2022-10-25 09:00,0.0,0.5763055555555555,29.51388888888889,30.0,29.066666666666663,-1
2022-10-25 10:00,0.0,0.5775,29.530555555555555,29.96666666666667,29.2,-1
2022-10-25 11:00,0.0,0.5798611111111112,29.71944444444445,30.0,29.433333333333337,-1
2022-10-25 12:00,0.0,0.5598888888888888,29.775,30.1,29.4,-1
2022-10-25 13:00,0.0,0.5476944444444445,29.49722222222222,30.0,29.0,-1
2022-10-25 14:00,0.0,0.5765277777777779,28.325,28.866666666666664,27.633333333333336,-1
2022-10-25 15:00,0.0,0.6441111111111112,26.70277777777778,27.46666666666667,25.96666666666667,-1
2022-10-25 16:00,0.0,0.7415555555555556,25.186111111111114,25.833333333333332,24.7,-1
2022-10-25 17:00,0.0,0.7826666666666666,24.28055555555555,24.6,24.066666666666663,-1
2022-10-25 18:00,0.0,0.7941944444444445,23.727777777777774,24.066666666666663,23.433333333333337,-1
2022-10-25 19:00,0.0,0.8120833333333333,23.17222222222222,23.433333333333337,22.899999999999995,-1
2022-10-25 20:00,0.0,0.8370833333333333,22.47499999999999,22.866666666666664,22.066666666666663,-1
2022-10-25 21:00,0.0,0.86075,21.733333333333334,22.03333333333333,21.399999999999995,-1
